content,text_akhir,label
"saya sudah pesan kartu perdana by.u tunggu pin buat ambil kartunya di indomart ko belom ada di inbox email , pelayannya kurang cepat respon.",pesan kartu perdana byu tunggu pin ambil kartunya indomart belum NEG_inbox email pelayannya kurang NEG_cepat respon,negative
Untung ada kuota whatsapp jadi lebih hemat soalnya butuhnya itu aja hhe,untung kuota whatsapp hemat butuhnya hhe,neutral
Kenapa sekarang ping sinyal di game selalu tinggi.jadi tidak nyaman buat bermain game online 😓,ping sinyal game tinggijadi tidak NEG_nyaman bermain game online,negative
"By u bisa atur mau kuota semau sendiri, makin love deh, cuman harap diperlancar aja jaringanya♡",lu atur kuota semau love deh cuman harap diperlancar jaringanya,positive
"Jaringannya agak lelet, tapi unggul di promonya menyalaaahhh",jaringannya lelet unggul promonya menyalah,negative
Awal awal sih bagus dan lancar tapi sekarang lelet banget,bagus lancar lelet banget,positive
"Aplikasi super keren, kuota jadi makin irit. Serius",aplikasi super keren kuota irit serius,positive
"Belum coba sih, tp daftarnya gampang banget.. Nnt kalau bagus aku tambahin bintang ya..",belum NEG_coba daftarnya gampang banget bagus tambahkan bintang,positive
jaringan bagus kuata tidak di bagi bagi dan masa aktif selamanya....jos,jaringan bagus kuata tidak NEG_aktif selamanyajos,positive
"Kartu pertama dengan sistem aplikasi semuanya, terbaik untuk by.u",kartu sistem aplikasi terbaik byu,positive
"Saya pakai by u untuk WiFi , tapi sering gk bisa masuk,saat mau isi ulang",pakai lu wifi enggak NEG_masuksaat isi ulang,negative
"Provider rusak, cs kagak guna chatnya muter² kek orang tolol, mending pindah ke indosat walau yang punya cina sama arab, dari pada provider indonesia yang kek badut 😵‍💫😵‍💫🤡 . Update : masalah terselesaikan walau makan waktu 5 jam, padahal aktivasi kartu doang. Semoga byU bisa berbenah terutama tim CSnya",provider rusak cs kagak chatnya muter² kayak orang tolol mending pindah indosat cina arab provider indonesia kayak badut update terselesaikan makan jam aktivasi kartu doang semoga byu berbenah tim csnya,neutral
"Awalnya Saya Sangat Seneng Bahkan Ak Promoin Ketmn""ku suruh Pakai By.u Tapi Saya Kecewa Akir""Ini sering Sekali Jarigan Hilang Sendiri Entah Apa Sebabnya Tolong di Perbaikin Jariganya Masih DKI Tapi kyk serasa Di Gunung... Hmmmm By U Ga Kira""MT Lama Bener...Kalau Sdh MT tapi Jarigan Masih Jelek...Saya Tidak Akan Promoin Ke tmn buat mengunakan BYU....",senang promoin ketmnku suruh pakai byu kecewa akirini jarigan hilang tolong memperbaiki jariganya dki kayak serasa gunung hm lu enggak NEG_kiramt benerkalau mt jarigan jeleksaya tidak NEG_promoin teman mengunakan byu,negative
Awal pake simpati bannyak ngeleg sekarang pindah by u awal2 pemakaian boleh lah gada nge leg eh pas 3 bulan pemakaian nge leg terus tiap maen game tolong perbaiki kami beli tidak gratis,pakai simpati bannyak ngeleg pindah lu pemakaian enggak NEG_nge leg eh pas pemakaian nge leg main game tolong perbaiki beli tidak NEG_gratis,negative
"Aplikasinya sering bermasalah, walaupun jaringannya bagus",aplikasinya bermasalah jaringannya bagus,neutral
Ganguan sangat lama untuk pembayaran melalui Shopee,ganguan pembayaran shopee,neutral
"Kadang kadang sinyal 269 b/s, kapan ya sinyal di desa jadi bagus",kadang kadang sinyal sinyal desa bagus,positive
Katanya 2mbps.hanya dipake dua org blm sebulan hanya dipake sekali2nonton yutube tpsaat mau buka situs ga bis bisa.males mau lanjutin pakai ini,mbpshanya dipakai orang belum NEG_sebulan dipakai sekalinonton yutube tpsaat buka situs enggak NEG_bis bisamales lanjutkan pakai,negative
Semakin lama kualitas sinyal semakin buruk padahal di perkotaan,kualitas sinyal buruk perkotaan,negative
"Eror mulu tiap masuk aplikasi, setiap otp eror, telkomsel grup rasa ekonomis wkwkwk kurang oke",eror mulu masuk aplikasi otp eror telkomsel grup ekonomis wkwkwk kurang NEG_oke,negative
Satu dulu aja karena masih suka befering padahal kuota ada walau 3 GB,suka befering kuota gb,positive
Aplikasi cacad gguna bgt di pake nya pembohong handal jaringan naek turun payah pokonya kecewa pelayanan kurang memuaskan 🍌💦,aplikasi cacad gguna banget pakai pembohong handal jaringan turun payah pokoknya kecewa pelayanan kurang NEG_memuaskan,negative
"4 dulu ya KLO lancar ,baik tak kasih full,sudah tak kasih pull apa iya itu ada hadia 500 ribu cara nya bagai mana ya",kalo lancar tak NEG_kasih fullsudah tak NEG_kasih pull hadia ribu,negative
"Sudah 1 minggu kartu simcard tidak ada kabar, customer servicenya bermasalah",minggu kartu simcard tidak NEG_kabar customer servicenya bermasalah,negative
Kok sulit sih isi ulang pulsa buat beli kuota by.Unya sih sebel,sulit isi ulang pulsa beli kuota byunya sebel,negative
"jaringan jelek melulu, udh setahun make akhir² ini ga jelas, lemot banget, kalo begini terus mending saya ganti kartu",jaringan jelek melulu setahun memakai akhir² enggak NEG_lemot banget kalo mending ganti kartu,negative
"Lumayan,beli kouta nya cukup gede harganya,tpi enk di pakai kerja👍",lumayanbeli kouta gede harganyatpi enak pakai kerja,neutral
"Di sini kartu by.u sinyalny macam taik, super duper lemot Gk mencerminkan kartu telkom Lebih mirip kartu murah Parah....... Chating whatsapp aja setengah mati lemotny",kartu byu sinyalny tahi super duper lemot enggak NEG_mencerminkan kartu telkom kartu murah parah chating whatsapp mati lemotny,negative
"Kartu nya ga beres, pokoknya kecewa bget dah.. Pake 3 jam udh off............",kartu enggak NEG_beres pokoknya kecewa banget deh pakai jam,negative
Apk ini gw nyaman pake nya bagus dan kuota nya murah lagi pokonya mantab deh,apk gue nyaman pakai bagus kuota murah pokoknya mantab deh,positive
Ini kenapa kadang susah banget buat isi ulang kuota kalo udah malem ya.,kadang susah banget isi ulang kuota kalo malam,negative
Kurang nyaman sama sinyal yang mendadak hilang,kurang NEG_nyaman sinyal mendadak hilang,negative
"Pas di awal doank bagus, kesini2 parah signalnya ampun deh",pas doang bagus kesini parah signalnya ampun deh,neutral
Buat yang lain kencang tapi klo buat main game ping naik turun dan selalu merah,kencang kalo main game ping turun merah,neutral
Memang sih harga kuotanya murah tapi jaringan nya tiba tiba eror,harga kuotanya murah jaringan eror,neutral
Alah kartu gembel sinyal lebih jelek dari kartu 3 apa lg unlimited Palsu gbsa dpake lag parah padahl secara hp w oppo a7,alah kartu gembel sinyal jelek kartu unlimited palsu gbsa dpake lag parah hp gue oppo,negative
"saya pengguna lama by.u kenapa setiap saya buka aplikasi by.u selalu meminta login trus, dan kenapa lama kelamaan jaringan juga kurang begtu setabil??? apakah by.u udah gak mau kerjasama lg sama pelanggannya apa gmana???",pengguna byu buka aplikasi byu login jaringan kurang NEG_begtu stabil byu enggak NEG_kerjasama pelanggannya,negative
"Hai kak, kenapa sinyal by.U sekarang susah ya? Apakah pengaruh dari paket yang aku pake? Biasanya aku pake yang 75gb, trus ganti ke yang 2mbps. Apakah pengaruh?",hai kak sinyal byu susah pengaruh paket pakai pakai gb ganti mbps pengaruh,negative
"Jaringan sangat buruk, mana janji jaringan tanpa lag?? katanya ""sesuai daerah kak"" tau2nya daerah lain juga...halah taii",jaringan buruk janji jaringan tanpa NEG_lag sesuai daerah kak taunya daerah jugahalah taii,negative
"Awal pertama tahun 2021 bagus, sekarang 2024 internet busuk, jaringan sering hilang dijam2 penting, komplain ga ngaruh, ga ada solusi sering diabaikan.",bagus internet busuk jaringan hilang dijam komplain enggak NEG_ngaruh enggak NEG_solusi diabaikan,negative
Notifnya ngagetin. Tolong dibuat yg simpel aja.,notifnya ngagetin tolong simpel,neutral
bodok kali ni aplikasi sering eror bisa dibuka klo pake tetring jaringan lain...admin bagusin napa ni buat apa beli paket klo appnya eror,bodok kali nih aplikasi eror dibuka kalo pakai tetring jaringan lainadmin bagusin nih beli paket kalo appnya eror,positive
"Lambat banget jaringannya, sia sia beli kuota ga ke pake",lambat banget jaringannya sia sia beli kuota enggak NEG_pakai,negative
Sinyal nya jelek kali.. wa aj gk bisa2 terkirim.. katanya pkai jaringan telkomsel.... nyesal saya beli..,sinyal jelek kali wa enggak NEG_terkirim pakai jaringan telkomsel nyesal beli,negative
Gmna ni aplikasi yg ngembangin gimana sih. Gw dh beli eh malah uang gw yg dimakan tapi kuotanya tk masuk.aplikasi bodoh. Merugikan orng. Ini masi gw yg dirugiin ga tau orng lain diluar sana gmna. Udhlah lelet aplikasi penipu,nih aplikasi ngembangin gue dah beli eh uang gue dimakan kuotanya tak NEG_masukaplikasi bodoh merugikan orang gue dirugiin enggak NEG_tau orang diluar udhlah lelet aplikasi penipu,negative
Kartunya Langsung bisa di pake atau harus daftar pakai ktp dulu,kartunya langsung pakai daftar pakai ktp,neutral
Mau login ke aplikasi aja di persulit malah muter² ga jelas gimana orang mau beli kuota kalo begini terus,login aplikasi persulit muter² enggak NEG_orang beli kuota kalo,negative
Ini baru kartu Internet digital masa depan. • 4digit nomer bisa pilih sesuka hati • jaringan super stabil dimanapun • harga kuota ga beda jauh sama yg lain,kartu internet digital digit nomer pilih sesuka hati jaringan super stabil dimanapun harga kuota enggak NEG_beda,positive
"Paketan yg 2mbps naik yahh, udah kyak minyak goreng aja, kirain bkal konsisten harga paketannya 🥺",paketan mbps kayak minyak goreng konsisten harga paketannya,neutral
Kak kenapa nomer by.u tidak bisa untuk mendaftar kan ke apk WhatsApp... biar seperti nomor hp kak,kak nomer byu tidak NEG_mendaftar apk whatsapp biar nomor hp kak,negative
Mengapa setiap buka aplikasi kok force close ya? Padahal setelah update,buka aplikasi force close update,negative
"terlalu boros, pakai kartu lain 20 gb nyampe 1 bulan buat full youtube tiktok pakai ini malah belum 2 minggu udah abis",boros pakai kartu gb full youtube tiktok pakai belum NEG_minggu habis,negative
Masih tetep nggak bisa login aplikasinya... Kalo bisa kirim video saya kirim video nya kalo nggak bisa login...,enggak NEG_login aplikasinya kalo kirim video kirim video kalo enggak NEG_login,negative
"semenjak promo paket unlimited nya selesai pengeluaran mulai boros lagi, jadi kapan bakal ada promo paket unlimited lagi by.U???",semenjak promo paket unlimited selesai pengeluaran boros promo paket unlimited byu,neutral
By u signalny kuat dan sangat membantu di segala kesempatan,lu signalny kuat membantu kesempatan,positive
"minta tolong by u tanggal 1 april 2024 kemaren saya melakukan pembayaran untuk pembelian kuota 42 GB, di M banking sudah ada mutasi pemotongan saldo tapi kenapa di aplikasi by u tidak masuk saldo dan kuotanya tidak aktif, mohon untuk di follow up karena ini merugikan saya sebagai pengguna layanan dan ini termasuk tindakan yang jelas jelas tidak benar untuk sebuah pemberi layanan internet seperti BY u,",tolong lu tanggal april kemarin pembayaran pembelian kuota gb banking mutasi pemotongan saldo aplikasi lu tidak NEG_masuk saldo kuotanya tidak NEG_aktif mohon follow merugikan pengguna layanan tindakan tidak NEG_pemberi layanan internet lu,negative
"Gajelas ni kartu kadang2 jaringannya ga ada, mana ga bisa isi pulsa lagi, ga lagi2 dah pake ni kartu sampah",enggak NEG_nih kartu kadang jaringannya enggak enggak NEG_isi pulsa enggak NEG_deh pakai nih kartu sampah,negative
"Alhamdulillah sangat puas dan ini rekomendasi dari teman juga yang sdh menggunakan by.U,,,,,saran nih, agar paket besar nya di tambah kayak 100-200Gb",alhamdulillah puas rekomendasi teman byusaran nih paket kayak gb,positive
"Signal nya masih sedikit kalah dengab telkomsel dibeberapa tempat, tapi selebihnya layanan provider ini memuaskan.",signal kalah dengab telkomsel dibeberapa selebihnya layanan provider memuaskan,positive
Jaringan suka ilang apalagi kalo lagi main game Parah ni provider katanya sinyal no 1 Telkomsel,jaringan suka hilang kalo main game parah nih provider sinyal telkomsel,negative
"Bagus sih, cuman untuk penggunaan bermain game. Sinyal (ping) sangat tidak mendukung",bagus cuman penggunaan bermain game sinyal ping tidak NEG_mendukung,negative
Udah bagus aplikasi nya banyak pembaruan dan sukses selalu,bagus aplikasi pembaruan sukses,positive
min kenapa paket unlimited nya di hilangkan makin lama pake biyu gak bagus lagi😡,min paket unlimited hilangkan pakai biyu enggak NEG_bagus,negative
sangat mudah aktifasi pesen nomor dpet sim injector mantaplah.. semoga sinyal bersahabat filokasi saya,mudah aktifasi pesan nomor dpet sim injector mantaplah semoga sinyal bersahabat filokasi,positive
"Terlalu banyak kuota harga 10k, tolong min hapus yang 10k 1gb 30 hari biar gak salah beli.",kuota harga tolong min hapus gb biar enggak NEG_salah beli,negative
Paketnya terlalu mahal tdk sesuai dengan gambar,paketnya mahal tidak NEG_sesuai gambar,negative
"Maaf Mas By U, ini Kenapa Jadi Lelet Banget, 1 - 2hr it's Ok lah.. ini 4 hr.. jelek serius, tolong perbaiki adminn",maaf mas lu lelet banget ok jelek serius tolong perbaiki adminn,neutral
"Aktivasinya susah, csnya kurang responsif, apknya jelek",aktivasinya susah csnya kurang NEG_responsif apknya jelek,negative
Susah sekali aktivasi kartu... Dipesulit penggunaan kartu Banyak embel2nya,susah aktivasi kartu dipesulit penggunaan kartu embelnya,negative
"Dari pertama aktif hingga saat ini kartu ByU ga bisa diakses internetannya, muter bae!!!!. Mungkin kejauhan dari Tower telkomsel kali ya? Masa kalah sama eks sist dan x-eL.",aktif kartu byu enggak NEG_diakses internetannya muter bae kejauhan tower telkomsel kali kalah eks sist xel,negative
"saya sangat kecewa sekali kepada pihak by.u, karna saya sudah isi pulsa pada tgl 9 oktober 2020 sebesar:140.000, tiba tiba hilang pada tanggal 12 oktober, tanpa saya gunakan pulsa itu sedikitpun, karna saya akan menggunakan nya jika kuota saya pada kartu telkomsel loop saya habis, namun belum lagi saya gunakan sudah hangus habis tinggal O rupiah, bagaimana kebijakan pihak by.u, mohon respon nya, pulsa saya kebuang sia sia, saya tidak ikhlas.....",kecewa byu isi pulsa tanggal oktober hilang tanggal oktober tanpa NEG_pulsa sedikitpun kuota kartu telkomsel loop habis belum NEG_hangus habis tinggal rupiah kebijakan byu mohon respon pulsa kebuang sia sia tidak NEG_ikhlas,negative
"Semoga maju lancar, baru 1x isi ulang data, kalo bagus tambah bintang ⭐⭐⭐⭐⭐",semoga maju lancar kali isi ulang data kalo bagus bintang,positive
Aku gatau kenapa ya kalo buat main game mobile legend suka nglag padahal 4g dan paket juga baru isi,enggak NEG_tau kalo main game mobile legend suka nglag enggak NEG_paket isi,negative
"Kuota murah + internet ngebutt ,mantaplah , semoga lancar terus",kuota murah internet ngebutt mantaplah semoga lancar,positive
Knpa kalo beli toping trus paket data 1mbps nya hilang padahal mau beli tdk ada hmm,kalo beli toping paket data mbps hilang beli tidak NEG_hmm,negative
"Ampun .. Susahnya mau aktifasi kartu, terjadi kesalahan terus",ampun susahnya aktifasi kartu kesalahan,negative
"Kak, kok kuota topping instagram saya gk bisa digunakan malah kuota utama saya yang kesedot",kak kuota topping instagram enggak NEG_kuota utama kesedot,negative
"Hancur jaringn by.u (telkomsel) sekarang, main game ngelag2 parah ping sampe 125an gilaa!!. Unlimited 2mbps tanpa FUP kalah sama unlimited 1mbps FUP 1gb smartfren...",hancur jaringn byu telkomsel main game ngelag parah ping gila unlimited mbps tanpa NEG_fup kalah unlimited mbps fup gb smartfren,negative
"Sinyal nya kok semakin ga bagus ,pdhl kmrn2 udah seneng pke by.u yg simyalnya enak , sekarang malah lemot :(",sinyal enggak NEG_bagus kemarin senang pakai byu simyalnya enak lemot,negative
Untuk sinyal si emng bagus Cuman makin mahal aja tu harga,sinyal bagus cuman mahal harga,positive
Di Kaltim khususnya saya pribadi per tanggal hari ini aktivasinya. Kok paketan yg 2 Mbps udh gk tersedia min??? Padahal temen temen saya yg lain adaa. Sekian arigatou,kaltim pribadi tanggal aktivasinya paketan mbps enggak NEG_tersedia min teman teman sekian arigatou,negative
Baru pakai by.u hari ini dan Nyesel banget nget nget Sinyal nya 😭😭kayak sinyal org yg tinggal dihutan dan Kirain banyak penawaran Menarik di By.u ternyata Zonk. Mending saya Balek lg ke Provider Lama saya,pakai byu menyesal banget banget banget sinyal kayak sinyal orang tinggal dihutan penawaran menarik byu zonk mending balek provider,negative
Saya kurangin bintangnya krna jaringannya jd lelet Dan beli paket data jd ada tmbahannya,kurangi bintangnya jaringannya lelet beli paket data tmbahannya,negative
Aq daftar ktp dan kk gak bisa susah registrasinya,daftar ktp kakak enggak NEG_susah registrasinya,negative
"Five Star for by.U, Kalau bisa pilihan data di tambah banyak :)",five star byu pilihan data,neutral
